prompt,completion
"underwhoos and /thatIovish direct messaged Emeraude in a really respectful way and explained what was happening with the box braids, and Em BLOCKED HER, oh my god!",Safe/Neutral
"EmeraudeToubia, telling you that you're appropriating their culture and are trying to help you be educated. None of this is done with malice.",Safe/Neutral
"Baziu_ CosmicLin unknownoddity, that's a pretty big deal and a really good thing in my opinion, enough to make 2014 a good year.",Safe/Neutral
"halloptik - If it's in the corner of your eye, then it honestly doesn't matter. Plus, you pay so much more just for looks on 'gaming' keyboards.",Safe/Neutral
"RT ariffalyahya77: Azfarovski, usually I lend my friends and tell them if they won't be able to pay then they don't have to.",Safe/Neutral
"You're a total saint who doesn't mind losing money to help out your friend in need. But sit down, Sister.",Attacking Behavior
"If a girl says she's experimented with girls, that doesn't always mean she's bisexual. She may just be an evil scientist.",Safe/Neutral
"soft_homura, ahh well, you probably can't escape from that stuff even if you were to leave Tumblr completely, it'll always pop up somewhere.",Safe/Neutral
SidSanae Pendant_kun maybe he wouldn't get that if he was on more so people didn't form a conversation queue due to his absence.,Safe/Neutral
The difference between the right word and the almost right word is the difference between lightning and the lightning bug. - Mark Twain,Safe/Neutral
"Actually, I'm pretty shocked about JTV, Crazy Ex-Girlfriend, and Lowkey Lot because none of their ratings are spectacular, but CW don't give a f***.",Safe/Neutral
"adclaidekanes, also accurate would be *pretends to be shocked* because I knew she'd like them once she watched! She was just blinded by",Safe/Neutral
"vividgrim, do you have like artist anxiety or something? I don't know of any mental illness driving you to claw at your skin.",Attacking Behavior
"UberFacts: Continuum, a magazine that denied the existence of AIDS, went out of print in 2001 when both editors died of AIDS.",Safe/Neutral
"Morning_Joe, has Trump and Putin agreed already how to do this? You don't know? You knew all things going on with them in September-October!",Safe/Neutral
Just caught up with #TeenMom - how on earth can she look after kids if she can't even look after the dogs? Sickening.,Attacking Behavior
"highzyl, hahaha, oh my god, was it you? You don't have to confess your crush to someone. I already love you to the moon and back.",Safe/Neutral
"RT owen_blevins: Why do I drive to school? Oh yeah, to sit in the parking lot alone because I get here too early.",Safe/Neutral
"FantasticJerk didn't bother to finish the game post chapter 1. Lol, the cinematic that you see at the end of Chapter 1 is actually",Safe/Neutral
Retweet from alexs_danvers: Stop calling people 'soft' when they complain about you being fatphobic. Just admit you hate fat people and move on.,Attacking Behavior
"Sitting at a red light, a redneck with his pickup, Marlboro red and window down, glared at me until the light turned green.",Safe/Neutral
"naesheims, I saw some people I follow talking about being blocked by them, so I went to look, and I literally have no clue.",Safe/Neutral
Nothing more awkward than saying hey to someone who looks like a person you know and trying to start a conversation with them.,Safe/Neutral
Fratfession: 'Bought a Canadian flag for the sole purpose of hanging it below the American flag. #MURICA' - Pi Kappa Alpha,Safe/Neutral
"And he took a toy and threw it at the window, smashing it, all because the other kids were 'noisy.' Like, what the f***.",Safe/Neutral
And then he doesn't really throw tantrums? He just likes to do his own thing. He doesn't respond to affection. Nor to attention.,Safe/Neutral
"I have a cousin who's autistic. At least, I think he was autistic. He was 4. But he showed signs of having autism.",Safe/Neutral
Just casually in the counselor's office 'calming down.' I actually just wasn't in the mood for dealing with my social studies teacher's hate.,Emotional Distress
"madreeve actually I was planning on selling him off when he's still young, tender, and a virgin. They pay a lot for those ones.",Attacking Behavior
"Talked a lot about loving and accepting people's flaws, because it's hard to entrust all of yourself to someone if they're judging parts of you.",Safe/Neutral
"I specifically said earlier, you only call me late at night when you're drunk, which is cool because I know you want the D.",Attacking Behavior
"I like to imagine after high school Malia spends time getting to know herself independent of the pack and connects with Derek/Cora, to be honest.",Safe/Neutral
"mcmullenforus: Most annoying part of your 20's: Feeling like you're not where you should be, while everyone else SEEMS like they are.",Emotional Distress
"I just want to be able to buy my own beer whenever I feel like it, whether it be at 8 AM or 4 PM.",Safe/Neutral
I love rainy days but it makes it hard to study Business Law when all I want to do is Netflix and Chill.,Safe/Neutral
"FeelingThePain_: 'The worst kind of pain is when you smile just to keep the tears from falling.' God, don't I know this feeling.",Emotional Distress
Fuck humans are good cunts. People get out of an emergency vehicles way so fucking fast with minimal regard for their own vehicle.,Attacking Behavior
"I need feminism because every time I tell someone I'm a feminist, they reply, 'Ew I don't BELIEVE in feminism it's TOO AGGRESSIVE.'",Safe/Neutral
Emma has called the police to get them to come around today and suss my drunken behaviour. I need to leave the house.,Emotional Distress
"And when did it become okay for one person to be the boss of everybody, huh? Because that's not what Rome is about!",Safe/Neutral
"Hahahah, legitimately, make sure you get a read receipt or something. They might try to say they haven't received it and not accept it.",Safe/Neutral
Some parts of the Ghostbusters trailer made me iffy (PAUSE FOR LAUGHTER! WISE CRACKING BLACK STEREOTYPES!) but I think it still looks fun.,Safe/Neutral
It will literally be six seasons and a movie of nothing but the theme song on loop. I know what the people want.,Safe/Neutral
"Angela Butler asks Badoo, can you be on a computer to talk to someone? Just wondering, it's so confusing, I am a simple-minded person.",Safe/Neutral
"Dad: wasn't triggered by your statement. Rather, she got mad because you pointed out that girls can't smoke, but it's okay for boys.",Safe/Neutral
Mom: So yesterday I told my class that I hate sitting in public then seeing women smoke. Tak sedap dipandang (My mum: conservative).,Safe/Neutral
"cameronhoodkin, oh my god, wow, they really put that out? Why so much? But hey, do you want to watch AWTR either tomorrow night or Saturday night?",Safe/Neutral
"pondandrory, it looks better than S3 just from the trailer, but then again, I have extremely low expectations because of last season.",Safe/Neutral
Little girl in her stroller on the bus has the most amazing devious cackle already; she is ready to take on the world.,Safe/Neutral
"TheSilentG You rub it in by declaring yourself King of the World in your acceptance speech, then feed your statue to the bear.",Safe/Neutral
Funny what a Facebook like on a picture does to bitches so they expose tits but a dick isn't in their wishes. #realshit,Attacking Behavior
"Then I ask how she knew about cosplay and she says, 'I really like anime girl outfits and I used to cosplay myself.'",Safe/Neutral
"Now I ask if she'd make me a cosplay of Homura and she says, 'Is that the emo girl from the Madoka anime?'",Safe/Neutral
"allthxngsozzie, it was supposed to be because I'm staying at a place with no service, but we came to town for a while, yay!",Safe/Neutral
"Hi EONhelp, I'm trying to find a number to call for a new account but can't find it. Please can you advise. Thanks.",Safe/Neutral
"You know what's even funnier than Britt yelling about Charlie? The fact that she's said goodnight like 5 times tonight, and yet...",Safe/Neutral
"I was going to say that I'll watch something happy to distract myself from AWTR, but I watch literally zero lighthearted shows.",Safe/Neutral
LindaCurley37 I enjoyed it! See the process. Be a part of it. I also used to be a criminal justice major (didn't finish).,Safe/Neutral
"CNNPolitics If Russia sanctions (2011 until ???) are lifted, Exxon can start drilling on 63% of their worldwide land options, 12% in US.",Safe/Neutral
"I am a Michael girl. But lately I've been in Luke's lane... I don't like it here, it's so emotional. Make it stop!",Emotional Distress
Michael gets his license! Everyone get off the road! He thinks it's a live version of Mario Kart! He'll throw turtle shells at you! Michael5SOS,Safe/Neutral
5SOS hoping the #HeyEverybody music video will help me feel better. Can a music video cure the flu? I guess we'll find out.,Safe/Neutral
