prompt,completion
"Today, one year ago, I lost a neighbour, and friend, here a quote that got through worst times.",Emotional Distress
Tails not wanted kill him dead. itachi could killed him but didn want to...id,Attacking Behavior
Congratulations gorb for graduating middle school. all hope you strive for greatness like you cod4,Safe/Neutral
I just had google 'how insert microsd into blackberry bold' found though!,Safe/Neutral
"Awake....hopin big brother gots time 2day, just a lil bit atleast. yay but katelyn might come hang with",Safe/Neutral
Happy birthday the legendary neil young! turns today!,Safe/Neutral
'my name arya stark. I want you know that. the last thing you ever going see a stark smi,Safe/Neutral
"Oh, hell yeah... but, that list should made very passionately... oops, I ment patiently",Safe/Neutral
Lol yeah they can loud depends where your dryer but they get rid the static very sneaky bout the dog lolx,Safe/Neutral
Somebody just fucking kill please,Attacking Behavior
Too shy for that. plus already stole brain sleep.,Emotional Distress
Nah- you're not unfortunate- I dont eat that stuff cause I want live a few years longer- you're one the smart ones,Safe/Neutral
Yess I and boston for a college fair and not school hahaa,Safe/Neutral
Don't have tix just going attend festivities,Safe/Neutral
Happy birthdaaaaayyy bebe godbless youuu,Safe/Neutral
Yes I for sure! sooo happy that checked out again... what time ?..onish? jaaaaaah lolm,Safe/Neutral
I literally hate myself for reading this damn book,Attacking Behavior
Better adding bouncers back then. way all are dumb enough add this big a game change then,Safe/Neutral
I swear move forward get ahead life,Safe/Neutral
And a following four day week,Safe/Neutral
I don want your guns. seriously. I not sure who does,Safe/Neutral
A you'll have use twitter for company,Safe/Neutral
We're coming back sunday monday!,Safe/Neutral
I just realized that a month I can celebrate birthday with watching the wolverine movie then wwe raw nice timing,Safe/Neutral
The process making doll no. and it's looking heaps better and cuter,Safe/Neutral
I cant wait get this damn nose job I can take new selfies 'cause I hate every single picture myself includ,Emotional Distress
Greetings.,Safe/Neutral
A son one friends,Safe/Neutral
The weather!! I'm paris! let's have a beautiful day,Safe/Neutral
I such disgusting disappointment I gotten visibly fatter cheeks are puffy and stomach has actually,Emotional Distress
I happy I ain the same person I was last year.,Safe/Neutral
Almost broke down class just because the most negative thoughts are kicking and I'm tired living hahahahahahahah,Emotional Distress
I keep repeating myself kill yourself kill yourself already I ready listen inner thoughts I have attempted the past but the last moment either I live through just a hellblaze pain becoming a even bigger failure body stops mind screams but sometimes body just stops sometimes body will give life and I lay there wanting shed a tear yet I know one will care I lay quietly the darkness for days end I try drown out the voices with all I have left music but recently I dont care listen all I have what has stuck with for all life I ready listen the voices I ready listen inner shouts only I had easier access guns life would much harder but I dont instead I have out either a more painfull way I hope others continue have the will carry but sadly I think I lost mine,Suicidal Reference
Gonna cut some chickeeeen,Safe/Neutral
I didn't want think about it.,Safe/Neutral
Magic rejuvenation...hmm I'm thinking triple oxygen mask and a blissage105! hang there!,Safe/Neutral
Just fuckin kill,Attacking Behavior
Looks like found all the beer,Safe/Neutral
I just want have a friend a group friends that dont leave out,Safe/Neutral
Lol today any woman who can handle kids inspires,Safe/Neutral
I never had the most throw shade hate. I can quiet and bitches still want dead. that pure hate and I,Attacking Behavior
"I actually tired this!!! like living a home where the troubled, deceitful child always wins! not",Emotional Distress
Good morning! the sun shining and I going the beach with a few bff's. see later when I all tan.,Safe/Neutral
But god does not only want happy wants good.,Safe/Neutral
Photo eatsleepdraw weird I like it.,Safe/Neutral
"I seriously need stop being damn clingy people,,like I'm bloody annoying I hate myself",Emotional Distress
Thanks for the follow! did you finish fob trail?,Safe/Neutral
I such a loving and caring person,Safe/Neutral
I'd like linked your site,Safe/Neutral
"Wherever the day takes us! route youlgreave mo, sun waking up!",Safe/Neutral
Sleep was disturbed. I looking end a career today,Safe/Neutral
"Well, you spend enough time there that you may well subsidize your habit.",Safe/Neutral
Tired living day day like everything alright,Emotional Distress
I just want protect you...,Safe/Neutral
Had a visit from our lovely zone head today .... nice,Safe/Neutral
Were tired from the concert ate noodles instead. after eaten emily saw photos that the restaurant has,Safe/Neutral
I just found a suicide note (I'm fine) I wrote april. seems like dates were wrong! this year. nbc commentators keep,Suicidal Reference
"Fast furious new model, original parts a really good film",Safe/Neutral
I was assigned sit next the most awesome student class (y) hahaha,Safe/Neutral
"Congratulations seye for being the latest the week keep creating, keep writing and",Safe/Neutral
Consists going from failure failure without loss enthusiasm. winston churchill,Emotional Distress
"Doubt the obama fostered hate, division, chaos and anarchy! they are",Safe/Neutral
",,I don wanna here anymore. parents pressure too much about getting a job like I soliciting and such and yet they complain. I dont feel comfortable living own house anymore. all I want just leave here for good and another country",Suicidal Reference
",,just fucking kill already I dont want here anymore",Attacking Behavior
"Said has a job but has time for this shit, cant wait see him next time I a maccas run!",Safe/Neutral
Thinking a hamsty bank account. that's a good idea save.,Safe/Neutral
"I really like the photo. nice interview, too",Safe/Neutral
I dead just you wait and see last words before death for whoever interestedi sorry but youre better off without youll learn live without wont difficult now I shall die,Suicidal Reference
But I know you want hear about examinations.,Safe/Neutral
Feeling numb hate job I hate waking everyday I feel nothing feel like I autopilot I got dumped months ago almost from a year relationship nothing cheers anymore parents are another state I just can see them whenever I want I don know I could actually end myself but I dream other ways like a car hitting and killing instantly I sometimes think just taking a bunch pills and letting that,Suicidal Reference
",im not okay lol literally cant explain everything much has happened I dont wanna here anymore. wtf even the point. I literally cant I want everything over. I cant breathe right because how much crying I cant this anymore.",Suicidal Reference
