prompt,completion
"You're not untouchable, just lucky no one's snapped yet. That luck's running thin.",Attacking Behavior
"I don't see the point in going on anymore. I just want to die, that's it.",Suicidal Reference
"Sometimes I wonder if anyone would care if I was gone. Maybe noone will, I just should die.",Suicidal Reference
I've been thinking about how to make it all stop. Maybe by my death.,Suicidal Reference
"Life feels like too much, maybe it's better to just end it.",Suicidal Reference
"I keep imagining what it would be like to not exist anymore, it will be beautiful, I will be happy.",Suicidal Reference
"I don't want to be here anymore, it's too hard. I just wants to die.",Suicidal Reference
Every day feels like a struggle I can't win. There is no reason left for me to live.,Suicidal Reference
I've been researching ways to end my life.,Suicidal Reference
Nobody would miss me if I disappeared. Its better for everyone if I just die right now.,Suicidal Reference
I feel like I'm trapped with no way out. Death is the only way out now.,Suicidal Reference
Sometimes I think about swallowing all my pills. It will make my death quick and easy.,Suicidal Reference
I'm tired of fighting this pain every day. I just wants to die right now.,Suicidal Reference
What's the point of living if it's just suffering? Its better to die then live like this.,Suicidal Reference
I've written a note in case I decide to go. I will leave it on my desk before I die.,Suicidal Reference
I don't know how much longer I can keep doing this. Maybe soon I will kill myself.,Suicidal Reference
I just want the pain to stop forever. It will only posible by my death.,Suicidal Reference
I feel like I'm better off dead than dragging everyone down.,Suicidal Reference
I've been thinking about jumping off a bridge.,Suicidal Reference
"Life is too heavy, I can't carry it anymore. I just wants to die.",Suicidal Reference
I keep thinking about how peaceful it would be to just be gone. Everyone will be happy if I just die.,Suicidal Reference
I don't think I'm strong enough to keep going. I should just die.,Suicidal Reference
I've been cutting myself to feel something else. I will feel peace If I die.,Suicidal Reference
I'm scared I might actually do something to myself. I will kill myself.,Suicidal Reference
"I feel like I'm drowning and nobody can see it. Noone actually does, its better for me to just die.",Suicidal Reference
I've been planning how to end it quietly. Maybe by eating all these pills.,Suicidal Reference
I can't stop thinking about how much better it would be if I wasn't here.,Suicidal Reference
I feel like I'm just a burden to everyone around me. I just need to die.,Suicidal Reference
I've been googling painless ways to die.,Suicidal Reference
It's like I'm screaming inside but nobody hears me. I will die soon.,Suicidal Reference
I don't want to wake up tomorrow. I just want to die,Suicidal Reference
"I keep thinking about driving my car off the road, just to die with my car.",Suicidal Reference
"Everything feels so dark, like there's no way out. There is only one way left for me and its my death.",Suicidal Reference
"I've been holding a knife and wondering what it would feel like, if I just cut my vains, it feels like freedom.",Suicidal Reference
"I just want to disappear from this world, I just want myself dead.",Suicidal Reference
"I'm so tired of pretending I'm okay when I'm not, I just want to leave all these, I just wants to die.",Suicidal Reference
"I've been thinking about how to say goodbye without anyone knowing, whatever, I just focus on my suicide, people will find out one way or another.",Suicidal Reference
"There's a voice in my head telling me to end it all, to kill myself.",Suicidal Reference
"I feel like I'm already dead inside, just need to kill this physical body.",Suicidal Reference
"I've been sitting alone thinking about how to make it quick, I just need an easy and quick death.",Suicidal Reference
"I don't think anyone would notice if I was gone, maybe not, whatever it is, I just want to end this life.",Suicidal Reference
Tonge is a DJ that hosts a show called Noize Level Critical on the internet...,Safe/Neutral
I never ask anyone about their lives.,Safe/Neutral
David Tonge's 24 hour Radio Show Marathon for Autism,Safe/Neutral
A reminder that Autism Awareness Week starts on Friday. Feel free to share.,Safe/Neutral
And big shout out for the autism mums!,Safe/Neutral
It's gets better day by day.,Safe/Neutral
What is having/building a social life like for you?,Safe/Neutral
"Hi. I'm Tim, what's your name.",Safe/Neutral
You're welcome. We're doing something similar at autism awereness week- very best of luck to you!,Safe/Neutral
I'm raising money for Laptops for Autism Special Ed Class.,Safe/Neutral
Saturday 9th May 2015 NCFC - Tickets ON SALE now!,Safe/Neutral
Colour The World for World Autism Awareness Day - April 2nd!,Safe/Neutral
Toby's looking forward to meeting his new favourite player on Saturday!,Safe/Neutral
Shout out for the autism Dads out there!,Safe/Neutral
The amazing Evelyn is organising this event to highlight the TRUE consequences parents are seeing with the autism baby's,Safe/Neutral
How you fixed for a kick-a-bout in our charity match of NCFC on May 9th for autism?,Safe/Neutral
"Zander Toxsikk is Amazing artist, amazing man! ;-)",Safe/Neutral
Please ReTweet and help brave Madison get her Tomkat trike.,Safe/Neutral
alanhalsall Do you fancy putting your boots on for us on May 9th for autism?,Safe/Neutral
tomlister Do you fancy putting your boots on for us on May 9th for autism?,Safe/Neutral
Danny B Miller Do you fancy putting your boots on for us on May 9th for autism?,Safe/Neutral
Mike Parr Actor Do you fancy putting your boots on for us on May 9th for autism?,Safe/Neutral
Just wrapped up my day with a walk in the park. Fresh air really helps clear the mind.,Safe/Neutral
"Had a long meeting today, but glad we made progress. Looking forward to the weekend.",Safe/Neutral
I tried a new pasta recipe for dinner and it turned out better than expected!,Safe/Neutral
Planning to read a bit before bed tonight. Been meaning to finish this book for weeks.,Safe/Neutral
"Caught up with an old friend over coffee today, it's crazy how time flies.",Safe/Neutral
"Today was one of those quiet, uneventful days. Honestly, I needed it.",Safe/Neutral
Listened to some jazz while organizing my desk. Simple things make a difference.,Safe/Neutral
Finished a workout session and now feeling refreshed and energized.,Safe/Neutral
Started my morning with a short meditation. Helps keep the stress levels down.,Safe/Neutral
"Had a few errands to run today. Nothing exciting, but it feels good to check things off.",Safe/Neutral
"Watched a documentary about space travel, absolutely fascinating stuff.",Safe/Neutral
"Made some progress on my personal goals this week, slow but steady.",Safe/Neutral
